Campus,Sex,Area ID,Area,Career,Academic Degree,Students
CU,Mujer,3,Ciencias sociales y derecho,Economía,Licenciatura,2219
CU,Mujer,3,Ciencias sociales y derecho,Sociología,Licenciatura,834
CU,Mujer,3,Ciencias sociales y derecho,Comunicación,Maestría,34
CU,Mujer,3,Ciencias sociales y derecho,Antropología,Maestría,22
CU,Mujer,3,Ciencias sociales y derecho,Ciencias de la comunicación,Licenciatura,2549
CU,Mujer,3,Ciencias sociales y derecho,Economía,Especialidad,105
CU,Mujer,3,Ciencias sociales y derecho,Psicología,Especialidad,13
CU,Mujer,3,Ciencias sociales y derecho,Derecho,Especialidad,790
CU,Mujer,3,Ciencias sociales y derecho,Psicología,Doctorado,174
CU,Mujer,3,Ciencias sociales y derecho,Trabajo social en modelos de intervención con adultos mayores,Especialidad,23
CU,Mujer,4,Administración y negocios,Administración,Maestría,606
CU,Mujer,4,Administración y negocios,Administración,Licenciatura,3581
CU,Mujer,4,Administración y negocios,Mercadotecnia,Especialidad,19
CU,Mujer,4,Administración y negocios,Administración,Maestría,569
CU,Mujer,4,Administración y negocios,Ciencias de la administración,Especialidad,73
CU,Mujer,4,Administración y negocios,Contaduría,Licenciatura,3656
CU,Mujer,4,Administración y negocios,Dirección de recursos humanos,Especialidad,48
CU,Mujer,4,Administración y negocios,Finanzas,Maestría,253
CU,Mujer,4,Administración y negocios,Mercadotecnia,Especialidad,32
CU,Mujer,4,Administración y negocios,Negocios internacionales,Licenciatura,204
CU,Mujer,4,Administración y negocios,Contaduría,Licenciatura,3389
CU,Mujer,4,Administración y negocios,Valuación inmobiliaria,Especialidad,38
CU,Mujer,4,Administración y negocios,Ciencias de la administración,Doctorado,34
CU,Mujer,4,Administración y negocios,Gerencia de proyectos,Especialidad,25
CU,Mujer,4,Administración y negocios,Ciencias de la administración,Especialidad,273
CU,Mujer,4,Administración y negocios,Valuación inmobiliaria,Especialidad,34
CU,Mujer,4,Administración y negocios,Finanzas,Maestría,271
CU,Mujer,4,Administración y negocios,Auditoría,Maestría,193
CU,Mujer,4,Administración y negocios,Auditoría,Maestría,147
CU,Mujer,4,Administración y negocios,Alta dirección,Maestría,105
CU,Mujer,4,Administración y negocios,Ciencias de la administración,Doctorado,35
CU,Mujer,4,Administración y negocios,Alta dirección,Especialidad,42
CU,Mujer,4,Administración y negocios,Mercadotecnia,Especialidad,35
CU,Mujer,4,Administración y negocios,Auditoría,Maestría,156
CU,Mujer,4,Administración y negocios,Negocios internacionales,Licenciatura,255
CU,Mujer,4,Administración y negocios,Fiscal,Especialidad,107
CU,Mujer,4,Administración y negocios,Administración,Maestría,588
CU,Mujer,4,Administración y negocios,Fiscal,Especialidad,111
CU,Mujer,4,Administración y negocios,Alta dirección,Maestría,24
CU,Mujer,4,Administración y negocios,Contaduría,Licenciatura,3636
CU,Mujer,4,Administración y negocios,Finanzas,Maestría,285
CU,Mujer,4,Administración y negocios,Dirección de recursos humanos,Especialidad,40
CU,Mujer,4,Administración y negocios,Alta dirección,Especialidad,35
CU,Mujer,4,Administración y negocios,Administración gerontológica,Especialidad,34
CU,Mujer,4,Administración y negocios,Administración gerontológica,Especialidad,69
CU,Mujer,4,Administración y negocios,Alta dirección,Maestría,73
CU,Mujer,4,Administración y negocios,Finanzas,Maestría,284
CU,Mujer,4,Administración y negocios,Administración,Licenciatura,3423
CU,Mujer,4,Administración y negocios,Administración,Licenciatura,3439
CU,Mujer,4,Administración y negocios,Administración gerontológica,Especialidad,64
CU,Mujer,4,Administración y negocios,Valuación inmobiliaria,Especialidad,31
CU,Mujer,4,Administración y negocios,Alta dirección,Maestría,73
CU,Mujer,4,Administración y negocios,Auditoría,Maestría,141
CU,Mujer,4,Administración y negocios,Contaduría,Licenciatura,3716
CU,Mujer,4,Administración y negocios,Finanzas,Especialidad,0
CU,Mujer,4,Administración y negocios,Auditoría,Maestría,160
CU,Mujer,4,Administración y negocios,Gerencia de proyectos,Especialidad,48
CU,Mujer,4,Administración y negocios,Administración,Licenciatura,3496
CU,Mujer,4,Administración y negocios,Administración gerontológica,Especialidad,66
CU,Mujer,4,Administración y negocios,Administración,Maestría,663
CU,Mujer,4,Administración y negocios,Ciencias de la administración,Doctorado,35
CU,Mujer,4,Administración y negocios,Contaduría,Licenciatura,3661
CU,Mujer,4,Administración y negocios,Gerencia de proyectos,Especialidad,51
CU,Mujer,4,Administración y negocios,Alta dirección,Especialidad,26
CU,Mujer,4,Administración y negocios,Administración,Licenciatura,3445
CU,Mujer,4,Administración y negocios,Negocios internacionales,Licenciatura,59
CU,Mujer,4,Administración y negocios,Ciencias de la administración,Doctorado,29
CU,Mujer,4,Administración y negocios,Fiscal,Especialidad,85
CU,Mujer,4,Administración y negocios,Finanzas,Maestría,300
CU,Mujer,4,Administración y negocios,Valuación inmobiliaria,Especialidad,1
CU,Mujer,4,Administración y negocios,Microfinanzas,Especialidad,11
CU,Mujer,4,Administración y negocios,Fiscal,Especialidad,111
CU,Mujer,4,Administración y negocios,Negocios internacionales,Licenciatura,136
CU,Mujer,4,Administración y negocios,Alta dirección,Maestría,36
CU,Mujer,4,Administración y negocios,Negocios internacionales,Licenciatura,273
CU,Mujer,4,Administración y negocios,Mercadotecnia,Especialidad,40
CU,Mujer,4,Administración y negocios,Dirección de recursos humanos,Especialidad,47
CU,Mujer,4,Administración y negocios,Ciencias de la administración,Doctorado,33
CU,Mujer,4,Administración y negocios,Alta dirección,Especialidad,53
CU,Mujer,4,Administración y negocios,Administración,Maestría,97
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Geografía,Maestría,33
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Doctorado,10
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Astrofísica,Doctorado,15
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias químicas,Doctorado,93
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ingeniería geomática,Licenciatura,96
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Doctorado,10
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias matemáticas,Doctorado,29
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Geociencias,Licenciatura,31
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ingeniería química,Maestría,25
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias matemáticas,Doctorado,6
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ecología,Licenciatura,43
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Geografía,Doctorado,27
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Física,Licenciatura,489
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencia e ingeniería de materiales,Maestría,48
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Maestría,15
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Maestría,13
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias químicas,Doctorado,84
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias matemáticas,Doctorado,29
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la tierra,Licenciatura,227
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Doctorado,73
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Matemáticas,Licenciatura,324
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Doctorado,203
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Nanotecnología,Licenciatura,32
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Geografía aplicada,Licenciatura,4
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias matemáticas,Doctorado,31
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias matemáticas,Maestría,21
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Maestría,2
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias del mar y limnología,Doctorado,42
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Doctorado,13
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física médica),Maestría,7
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la sostenibilidad,Doctorado,39
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias en ciencias de la tierra,Doctorado,70
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ingeniería química,Maestría,18
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Nanotecnología,Licenciatura,31
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Matemáticas aplicadas,Licenciatura,137
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Matemáticas aplicadas,Licenciatura,124
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Geografía,Doctorado,41
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias matemáticas,Maestría,18
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias del mar y limnología,Maestría,90
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ecología,Licenciatura,55
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias bioquímicas,Maestría,157
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias (neurobiología),Maestría,8
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias genómicas,Licenciatura,9
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias del mar y limnología,Doctorado,49
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ingeniería geomática,Licenciatura,110
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística","Ciencias biológicas, físicas y matemáticas",Especialidad,16
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias (neurobiología),Maestría,35
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Maestría,69
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias del mar y limnología,Maestría,69
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Matemáticas,Licenciatura,336
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Biología,Licenciatura,1625
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Astrofísica,Maestría,21
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Biología,Licenciatura,1653
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias químicas,Doctorado,111
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Matemáticas aplicadas,Licenciatura,46
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la tierra,Maestría,30
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la sostenibilidad,Maestría,52
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la sostenibilidad,Maestría,44
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Geografía,Licenciatura,366
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Neurociencias,Licenciatura,20
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Geografía,Maestría,24
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias bioquímicas,Maestría,226
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ingeniería química,Maestría,23
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la tierra,Maestría,111
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Doctorado,13
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias matemáticas,Doctorado,6
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Biología,Licenciatura,1611
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias químicas,Maestría,27
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias (neurobiología),Maestría,12
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias matemáticas,Maestría,12
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencia e ingeniería de materiales,Maestría,45
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Economía ambiental y ecológica,Especialidad,16
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias (neurobiología),Maestría,32
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias física médica,Maestría,6
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Biología,Licenciatura,1488
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Maestría,181
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias químicas,Doctorado,97
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística","Ciencias biológicas, físicas y matemáticas",Especialidad,0
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Geografía,Maestría,6
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Maestría,156
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias bioquímicas,Maestría,149
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Astrofísica,Doctorado,16
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Geociencias,Licenciatura,50
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Geografía,Licenciatura,508
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ingeniería química,Maestría,27
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Astrofísica,Maestría,20
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias bioquímicas,Doctorado,123
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Nanotecnología,Licenciatura,30
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias del mar y limnología,Doctorado,8
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Matemáticas,Licenciatura,410
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Matemáticas,Licenciatura,430
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ecología,Licenciatura,34
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias bioquímicas,Doctorado,129
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Maestría,147
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencia e ingeniería de materiales,Maestría,3
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Manejo sustentable de zonas costeras,Licenciatura,17
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias ambientales,Licenciatura,175
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Geografía,Doctorado,46
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias químicas,Maestría,35
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la sostenibilidad,Doctorado,29
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencia de materiales sustentables,Licenciatura,42
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias en ciencias de la tierra,Doctorado,75
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Actuaria,Licenciatura,921
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física médica),Maestría,1
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ingeniería geomática,Licenciatura,101
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Doctorado,231
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ingeniería geomática,Licenciatura,109
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Física,Licenciatura,452
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias matemáticas,Maestría,31
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias en ciencias de la tierra,Doctorado,81
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ingeniería química,Maestría,18
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la tierra,Licenciatura,413
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la sostenibilidad,Maestría,60
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Geografía,Licenciatura,428
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Geografía,Maestría,32
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias del mar y limnología,Maestría,9
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la sostenibilidad,Doctorado,51
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias ambientales,Licenciatura,162
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencia e ingeniería de materiales,Maestría,43
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Geociencias,Licenciatura,40
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Química,Licenciatura,569
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias del mar y limnología,Doctorado,36
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la tierra,Maestría,3
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias químicas,Maestría,138
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias ambientales,Licenciatura,211
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la tierra,Maestría,87
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Maestría,213
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Química,Licenciatura,651
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias químicas,Maestría,61
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Geografía,Licenciatura,487
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Física,Licenciatura,549
CU,Mujer,5,"Ciencias naturales, matemáticas y estadística",Química,Licenciatura,636
